,Data_time,lr,Loss,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
1,0.010544061660766602,0.1,3.5085506439208984,3.5085506439208984,14.0625,16.622573852539062,0.1452317237854004,0.023682492239433424,0.10000000000000048,3.8011169199357955,3.8011169199357955,9.953399122807017,10.098008162724344,0.15659170652690688,6.749510288238525,28.500000000000135,1083.3183221817017,1083.3183221817017,363100.0,2877.932326376438,44.62863636016846
2,0.04160737991333008,0.1,3.0725669860839844,3.0725669860839844,21.875,18.930816650390625,0.17265701293945312,0.028215411671420984,0.10000000000000048,3.3099129467679744,3.3099129467679744,17.316337719298247,17.456691077717565,0.15980467043424906,8.04139232635498,28.500000000000135,943.3251898288727,943.3251898288727,631700.0,4975.156957149506,45.544331073760986
3,0.009041309356689453,0.1,2.991413116455078,2.991413116455078,26.5625,31.68337631225586,0.13956594467163086,0.028969768055698328,0.10000000000000048,3.06011166990849,3.06011166990849,22.165570175438596,22.5234061124032,0.1605861923150849,8.256383895874023,28.500000000000135,872.1318259239197,872.1318259239197,808600.0,6419.170742034912,45.767064809799194
4,0.011900901794433594,0.1,2.7209103107452393,2.7209103107452393,26.5625,26.63690757751465,0.14165377616882324,0.02582425318266216,0.10000000000000048,2.881880477436802,2.881880477436802,26.085526315789473,26.471594676636812,0.15802222385741116,7.359912157058716,28.500000000000135,821.3359360694885,821.3359360694885,951600.0,7544.404482841492,45.03633379936218
5,0.012001514434814453,0.1,2.5655429363250732,2.5655429363250732,31.25,28.611108779907227,0.1405487060546875,0.026049504363745975,0.10000000000000048,2.7646278197305243,2.7646278197305243,28.63760964912281,29.021975326538087,0.15927693132768597,7.4241087436676025,28.500000000000135,787.9189286231995,787.9189286231995,1044700.0,8271.262968063354,45.3939254283905
6,0.04709601402282715,0.1,2.8535265922546387,2.8535265922546387,26.5625,29.435482025146484,0.17912006378173828,0.03365766792966608,0.10000000000000048,2.642338226552595,2.642338226552595,31.403508771929825,31.803628734120153,0.166653503451431,9.592435359954834,28.500000000000135,753.0663945674896,753.0663945674896,1145600.0,9064.034189224243,47.49624848365784
7,0.01039886474609375,0.1,2.6907265186309814,2.6907265186309814,28.90625,27.746912002563477,0.14184212684631348,0.03191495359989635,0.10000000000000048,2.545480639474434,2.545480639474434,33.74177631578947,34.15437381811309,0.16464508876465914,9.095761775970459,28.500000000000135,725.4619822502136,725.4619822502136,1230900.0,9733.996538162231,46.923850297927856
8,0.009034395217895508,0.1,2.553290605545044,2.553290605545044,32.8125,37.456138610839844,0.14185070991516113,0.02814342599166067,0.10000000000000048,2.4597525345651725,2.4597525345651725,35.6140350877193,36.16698915581954,0.16060685023926852,8.020876407623291,28.500000000000135,701.0294723510742,701.0294723510742,1299200.0,10307.59190940857,45.77295231819153
9,0.01182413101196289,0.1,2.6850099563598633,2.6850099563598633,30.46875,32.04023361206055,0.1440420150756836,0.02789307393525776,0.10000000000000048,2.362589027170549,2.362589027170549,38.21546052631579,38.49204339144523,0.16087313367609393,7.949526071548462,28.500000000000135,673.3378727436066,673.3378727436066,1394100.0,10970.23236656189,45.84884309768677
10,0.009994029998779297,0.1,2.4329798221588135,2.4329798221588135,35.9375,38.74213790893555,0.13944458961486816,0.026117677855909915,0.10000000000000048,2.3112277532878673,2.3112277532878673,39.05975877192982,39.57209294637044,0.15831132771676046,7.443538188934326,28.500000000000135,658.6999096870422,658.6999096870422,1424900.0,11278.046489715576,45.11872839927673
11,0.028004169464111328,0.1,2.428150177001953,2.428150177001953,32.8125,37.644229888916016,0.15870308876037598,0.022949299895972535,0.10000000000000048,2.2254875170557122,2.2254875170557122,41.67489035087719,42.06873601946914,0.15598427538286175,6.540550470352173,28.500000000000135,634.263942360878,634.263942360878,1520300.0,11989.589765548706,44.4555184841156
12,0.07437562942504883,0.1,2.072432279586792,2.072432279586792,43.75,48.24242401123047,0.208937406539917,0.031103287245097914,0.10000000000000048,2.1556585065105507,2.1556585065105507,42.88377192982456,43.19695338868258,0.16353449821472169,8.864436864852905,28.500000000000135,614.3626743555069,614.3626743555069,1564400.0,12311.131715774536,46.60733199119568
13,0.013027667999267578,0.1,2.3195159435272217,2.3195159435272217,38.28125,32.88690185546875,0.14786553382873535,0.024650572893912332,0.10000000000000048,2.109070152985422,2.109070152985422,44.11184210526316,44.56204747651753,0.15816236546165066,7.025413274765015,28.500000000000135,601.0849936008453,601.0849936008453,1609200.0,12700.183530807495,45.076274156570435
14,0.01045083999633789,0.1,1.9362012147903442,1.9362012147903442,51.5625,51.63579559326172,0.14168334007263184,0.023639321745487683,0.10000000000000048,2.0575201130749887,2.0575201130749887,45.46326754385965,46.078168106079104,0.15755852816397684,6.737206697463989,28.500000000000135,586.3932322263718,586.3932322263718,1658500.0,13132.277910232544,44.9041805267334
15,0.011624574661254883,0.1,1.7069501876831055,1.7069501876831055,54.6875,58.85802459716797,0.14203095436096191,0.0318464479948345,0.10000000000000048,2.0111944650348863,2.0111944650348863,46.348684210526315,46.97730720921567,0.16482024443776985,9.076237678527832,28.500000000000135,573.1904225349426,573.1904225349426,1690800.0,13388.532554626465,46.973769664764404
