,Data_time,lr,Loss,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
948,0.050542593002319336,1e-05,0.11845908313989639,0.11845908313989639,96.09375,96.96427917480469,0.18535351753234863,0.02934267060798511,1.0000000000000023e-05,0.2027898476050611,0.2027898476050611,94.6655701754386,94.78131004467345,0.1637229693563361,8.362661123275757,0.0028500000000000066,57.79510656744242,57.79510656744242,3453400.0,27012.673362731934,46.661046266555786
949,0.011097908020019531,1e-05,0.13528501987457275,0.13528501987457275,96.875,97.84483337402344,0.14698553085327148,0.02059096369827003,1.0000000000000023e-05,0.20045685161624038,0.20045685161624038,94.74506578947368,94.94244026050232,0.15605800695586622,5.868424654006958,0.0028500000000000066,57.13020271062851,57.13020271062851,3456300.0,27058.595474243164,44.476531982421875
950,0.010912418365478516,1e-05,0.19731399416923523,0.19731399416923523,94.53125,93.39622497558594,0.14517784118652344,0.02364029131437603,1.0000000000000023e-05,0.20996702705558978,0.20996702705558978,94.48739035087719,94.65048287374931,0.158394529944972,6.737483024597168,0.0028500000000000066,59.840602710843086,59.840602710843086,3446900.0,26975.387619018555,45.14244103431702
951,0.01113748550415039,1e-05,0.32105815410614014,0.32105815410614014,90.625,92.30303192138672,0.14600563049316406,0.024605684113084225,1.0000000000000023e-05,0.20397211820410008,0.20397211820410008,94.71491228070175,94.88277761894359,0.15840386591459577,7.012619972229004,0.0028500000000000066,58.132053688168526,58.132053688168526,3455200.0,27041.591621398926,45.14510178565979
952,0.011703014373779297,1e-05,0.2547364830970764,0.2547364830970764,94.53125,95.90643310546875,0.14157867431640625,0.0263392356404087,1.0000000000000023e-05,0.20267296421684716,0.20267296421684716,94.84375,94.98910289563631,0.16006908500403688,7.5066821575164795,0.0028500000000000066,57.76179480180144,57.76179480180144,3459900.0,27071.894325256348,45.61968922615051
953,0.013221979141235352,1e-05,0.22854121029376984,0.22854121029376984,93.75,93.51851654052734,0.14507699012756348,0.025717667529457495,1.0000000000000023e-05,0.19992285386512154,0.19992285386512154,94.78618421052632,95.00153969212582,0.1608420731728537,7.329535245895386,0.0028500000000000066,56.97801335155964,56.97801335155964,3457800.0,27075.43881225586,45.839990854263306
954,0.012590408325195312,1e-05,0.26676633954048157,0.26676633954048157,92.96875,94.29393768310547,0.1463925838470459,0.02237145356964647,1.0000000000000023e-05,0.20801744257148944,0.20801744257148944,94.55866228070175,94.69544763397752,0.1572342931178578,6.375864267349243,0.0028500000000000066,59.28497113287449,59.28497113287449,3449500.0,26988.202575683594,44.81177353858948
955,0.012782096862792969,1e-05,0.21728640794754028,0.21728640794754028,95.3125,92.7272720336914,0.1448829174041748,0.025746970427663704,1.0000000000000023e-05,0.20465211206883716,0.20465211206883716,94.67105263157895,94.91116986191064,0.16035895012972648,7.337886571884155,0.0028500000000000066,58.32585193961859,58.32585193961859,3453600.0,27049.68341064453,45.702300786972046
956,0.012664079666137695,1e-05,0.14565010368824005,0.14565010368824005,95.3125,95.480224609375,0.14365243911743164,0.021869890313399466,1.0000000000000023e-05,0.20094477688534218,0.20094477688534218,94.7779605263158,95.05627398574562,0.15807821959779975,6.232918739318848,0.0028500000000000066,57.26926141232252,57.26926141232252,3457500.0,27091.0380859375,45.052292585372925
957,0.01301717758178711,1e-05,0.1865045726299286,0.1865045726299286,94.53125,93.8271713256836,0.1499006748199463,0.02280813267356471,1.0000000000000023e-05,0.19831485207143582,0.19831485207143582,94.90131578947368,95.13228832044099,0.15907593526338276,6.500317811965942,0.0028500000000000066,56.51973284035921,56.51973284035921,3462000.0,27112.702171325684,45.33664155006409
958,0.01464390754699707,1e-05,0.2797841727733612,0.2797841727733612,92.96875,95.34832000732422,0.15029358863830566,0.021494792637072112,1.0000000000000023e-05,0.20116662320337797,0.20116662320337797,94.64638157894737,94.85507183409574,0.1568842837685033,6.126015901565552,0.0028500000000000066,57.33248761296272,57.33248761296272,3452700.0,27033.695472717285,44.71202087402344
959,0.011600732803344727,1e-05,0.23519493639469147,0.23519493639469147,92.1875,92.1264419555664,0.14462947845458984,0.02565925163135194,1.0000000000000023e-05,0.2040279483324603,0.2040279483324603,94.71765350877193,94.95891929760315,0.1604316979123835,7.312886714935303,0.0028500000000000066,58.147965274751186,58.147965274751186,3455300.0,27063.291999816895,45.7230339050293
960,0.01605534553527832,1e-05,0.20170928537845612,0.20170928537845612,92.96875,93.36538696289062,0.14983487129211426,0.0248677462862249,1.0000000000000023e-05,0.20674383778843963,0.20674383778843963,94.60800438596492,94.66946328146416,0.16021693798533657,7.087307691574097,0.0028500000000000066,58.921993769705296,58.921993769705296,3451300.0,26980.797035217285,45.66182732582092
961,0.014306783676147461,1e-05,0.20201638340950012,0.20201638340950012,94.53125,96.1949691772461,0.1491706371307373,0.02711730672602068,1.0000000000000023e-05,0.2005020978942252,0.2005020978942252,94.7889254385965,95.00094446550335,0.16142128224958452,7.7284324169158936,0.0028500000000000066,57.14309789985418,57.14309789985418,3457900.0,27075.269172668457,46.00506544113159
962,0.03730273246765137,1e-05,0.21994900703430176,0.21994900703430176,92.96875,93.30358123779297,0.16904258728027344,0.03002175029955412,1.0000000000000023e-05,0.20068166373591673,0.20068166373591673,94.79440789473684,94.96078617029023,0.16352663876717552,8.556198835372925,0.0028500000000000066,57.19427416473627,57.19427416473627,3458100.0,27063.824058532715,46.60509204864502
963,0.015413045883178711,1e-05,0.2805647552013397,0.2805647552013397,91.40625,94.30860900878906,0.1450328826904297,0.021495455189755087,1.0000000000000023e-05,0.2096566989756467,0.2096566989756467,94.60526315789474,94.79056731106942,0.15700912475585938,6.1262047290802,0.0028500000000000066,59.75215920805931,59.75215920805931,3451200.0,27015.311683654785,44.74760055541992
964,0.013920307159423828,1e-05,0.2839657664299011,0.2839657664299011,91.40625,93.8836441040039,0.14498400688171387,0.023643895199424343,1.0000000000000023e-05,0.19680061894550657,0.19680061894550657,94.82456140350877,95.06718423408374,0.15790432043242872,6.7385101318359375,0.0028500000000000066,56.088176399469376,56.088176399469376,3459200.0,27094.147506713867,45.00273132324219
